date,winner_short,loser_short,atp,location,tournament,series,court,surface_x,round_x,best of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,comment,b365w,b365l,exw,exl,lbw,lbl,psw,psl,sjw,sjl,maxw,maxl,avgw,avgl,source_file,source_year,bfew,bfel,b365w_prob,b365l_prob,b365w_prob_norm,b365l_prob_norm,rank_diff,match_date,surface_y,round_y,elo_global_w_before,elo_global_l_before,elo_global_diff,elo_surface_w_before,elo_surface_l_before,elo_surface_diff,h2h_w_before,h2h_l_before,h2h_diff,wins_last5,wins_last10,winpct_last10,date_diff,elo_implied_prob
2023-11-18,djokovic n,alcaraz c,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,djokovic n.,alcaraz c.,1.0,2.0,11445.0,8455.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.62,2.3,,,,,1.67,2.36,,,1.7,2.43,1.63,2.28,2023.xlsx,2023,,,0.6172839506172839,0.4347826086956522,0.586734693877551,0.413265306122449,1.0,2023-11-13,Hard,SF,1848.859472151675,1705.914430816085,142.94504133558962,1906.3918636120843,1702.3922599811522,203.9996036309321,2.0,2.0,0.0,5.0,10.0,1.0,5.0,0.6948426354549491
2023-11-18,sinner j,medvedev d,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,sinner j.,medvedev d.,4.0,3.0,5490.0,7200.0,6.0,3.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.67,2.2,,,,,1.69,2.31,,,1.71,2.36,1.64,2.26,2023.xlsx,2023,,,0.5988023952095809,0.4545454545454545,0.5684754521963824,0.4315245478036175,-1.0,2023-11-13,Hard,SF,1739.2968675067243,1681.93214962038,57.36471788634458,1803.013707975936,1745.5318849122068,57.48182306372928,2.0,6.0,-4.0,4.0,9.0,0.9,5.0,0.5818123847549943
2023-11-19,djokovic n,sinner j,64,Turin,Masters Cup,Masters Cup,Indoor,Hard,The Final,3.0,djokovic n.,sinner j.,1.0,4.0,11445.0,5490.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,,,,,1.62,2.45,,,1.62,2.68,1.55,2.48,2023.xlsx,2023,,,0.6535947712418301,0.4,0.6203473945409429,0.3796526054590571,3.0,2023-11-13,Hard,F,1856.775648344965,1750.939574327058,105.8360740179071,1912.0398945434424,1814.587449736995,97.4524448064476,3.0,0.0,3.0,5.0,10.0,1.0,6.0,0.6477677393638636
2024-11-10,fritz t,medvedev d,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,fritz t.,medvedev d.,5.0,4.0,4300.0,4830.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.73,,,,,2.16,1.77,,,2.22,1.8,2.06,1.74,2024.xlsx,2024,,,0.4761904761904761,0.5780346820809249,0.4516971279373368,0.5483028720626633,-1.0,2024-11-11,Hard,RR,1607.1988512855776,1580.586952992029,26.61189829354862,1638.0859388408069,1657.8722291377535,-19.786290296946618,0.0,1.0,-1.0,2.0,6.0,0.6,1.0,0.5382228804315409
2024-11-10,sinner j,de minaur a,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,sinner j.,de minaur a.,1.0,9.0,10330.0,3745.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.5,,,,,1.11,8.24,,,1.16,8.24,1.11,6.57,2024.xlsx,2024,,,0.9009009009009008,0.1538461538461538,0.8541392904073586,0.1458607095926412,8.0,2024-11-11,Hard,RR,1840.5406887876004,1601.687924371913,238.8527644156875,1917.2508070562476,1626.9078903342402,290.3429167220072,7.0,0.0,7.0,5.0,10.0,1.0,1.0,0.798178246064294
2024-11-11,ruud c,alcaraz c,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,ruud c.,alcaraz c.,7.0,3.0,3855.0,6810.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,10.0,1.06,,,,,10.08,1.08,,,10.08,1.09,8.71,1.06,2024.xlsx,2024,,,0.1,0.9433962264150942,0.0958408679927667,0.9041591320072332,-4.0,2024-11-11,Hard,RR,1428.610104611236,1736.5535605329997,-307.94345592176364,1462.68668983908,1728.5476294648454,-265.86093962576547,0.0,4.0,-4.0,1.0,1.0,0.1,0.0,0.14521121970490034
2024-11-11,zverev a,rublev a,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,rublev a.,2.0,8.0,7315.0,3760.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.5,,,,,1.31,3.75,,,1.34,3.76,1.3,3.48,2024.xlsx,2024,,,0.7692307692307692,0.2857142857142857,0.7291666666666667,0.2708333333333333,6.0,2024-11-11,Hard,RR,1641.8104405122956,1454.5395327162212,187.27090779607445,1684.410925934479,1531.1833523010796,153.22757363339952,6.0,3.0,3.0,4.0,9.0,0.9,0.0,0.7461187253325521
2024-11-12,medvedev d,de minaur a,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,medvedev d.,de minaur a.,4.0,9.0,4830.0,3745.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,,,,,2.03,1.86,,,2.03,1.94,1.9,1.88,2024.xlsx,2024,,,0.5235602094240838,0.5235602094240838,0.5,0.5,5.0,2024-11-11,Hard,RR,1557.1516520796602,1593.6279403215983,-36.47628824193839,1632.1972665942835,1620.2171579878648,11.98010860641898,6.0,3.0,3.0,3.0,6.0,0.6,1.0,0.44769842190178966
2024-11-12,sinner j,fritz t,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,sinner j.,fritz t.,1.0,5.0,10330.0,4300.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,,,,,1.18,5.43,,,1.2,5.8,1.16,5.04,2024.xlsx,2024,,,0.8771929824561404,0.1818181818181818,0.8283132530120482,0.1716867469879518,4.0,2024-11-11,Hard,RR,1845.1584442247556,1647.5847363289554,197.5737078958,1920.3973807052323,1680.7935957881057,239.60378491712663,2.0,1.0,1.0,5.0,9.0,0.9,1.0,0.7571882935104168
2024-11-13,alcaraz c,rublev a,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,alcaraz c.,rublev a.,3.0,8.0,6810.0,3760.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.5,,,,,1.58,2.52,,,1.6,2.6,1.54,2.46,2024.xlsx,2024,,,0.6535947712418301,0.4,0.6203473945409429,0.3796526054590571,5.0,2024-11-11,Hard,RR,1732.73440251963,1461.5529781102205,271.1814244094096,1721.919061075062,1541.0749146666046,180.8441464084574,1.0,1.0,0.0,2.0,6.0,0.6,2.0,0.8265033620034625
2024-11-13,zverev a,ruud c,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,ruud c.,2.0,7.0,7315.0,3855.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.13,6.0,,,,,1.18,5.56,,,1.18,6.0,1.15,5.46,2024.xlsx,2024,,,0.8849557522123894,0.1666666666666666,0.8415147265077139,0.158485273492286,5.0,2024-11-11,Hard,RR,1647.2693407603608,1454.534735476068,192.73460528429268,1688.2348627683282,1487.5301647753015,200.70469799302649,3.0,2.0,1.0,5.0,9.0,0.9,2.0,0.7520302101478512
2024-11-14,sinner j,medvedev d,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,sinner j.,medvedev d.,1.0,4.0,10330.0,4830.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.0,,,,,1.19,5.29,,,1.22,5.6,1.17,4.85,2024.xlsx,2024,,,0.8547008547008548,0.2,0.8103727714748785,0.1896272285251215,3.0,2024-11-11,Hard,RR,1836.863936088716,1564.2294982128462,272.6344378758697,1913.696926360328,1639.3041483649283,274.3927779953997,7.0,7.0,0.0,5.0,10.0,1.0,3.0,0.8276994801570845
2024-11-15,ruud c,rublev a,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,ruud c.,rublev a.,7.0,8.0,3855.0,3760.0,6.0,4.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.5,1.53,,,,,2.59,1.56,,,2.63,1.64,2.43,1.55,2024.xlsx,2024,,,0.4,0.6535947712418301,0.3796526054590571,0.6203473945409429,1.0,2024-11-11,Hard,RR,1415.2847338071626,1482.0734508555895,-66.78871704842709,1446.6689520061473,1563.8389666741868,-117.17001466803958,2.0,4.0,-2.0,1.0,2.0,0.2,4.0,0.40505002204644247
2024-11-15,zverev a,alcaraz c,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Round Robin,3.0,zverev a.,alcaraz c.,2.0,3.0,7315.0,6810.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,,,,,2.02,1.87,,,2.02,1.92,1.91,1.87,2024.xlsx,2024,,,0.5235602094240838,0.5235602094240838,0.5,0.5,1.0,2024-11-11,Hard,RR,1629.361337869322,1707.4637660030237,-78.10242813370155,1672.6259994104423,1700.51292020932,-27.886920798877327,5.0,5.0,0.0,5.0,9.0,0.9,4.0,0.38945736784661683
2024-11-16,fritz t,zverev a,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,fritz t.,zverev a.,5.0,2.0,4300.0,7315.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.4,,,,,2.85,1.48,,,3.11,1.49,2.94,1.4,2024.xlsx,2024,,,0.3333333333333333,0.7142857142857143,0.3181818181818181,0.6818181818181818,-3.0,2024-11-11,Hard,SF,1620.368520260483,1648.2928308611415,-27.92431060065905,1653.3580614456534,1692.094623604427,-38.736562158773495,6.0,5.0,1.0,2.0,5.0,0.5,5.0,0.45989999497004597
2024-11-16,sinner j,ruud c,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,Semifinals,3.0,sinner j.,ruud c.,1.0,7.0,10330.0,3855.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,11.0,,,,,1.06,12.48,,,1.07,12.48,1.05,9.58,2024.xlsx,2024,,,0.9523809523809524,0.0909090909090909,0.9128630705394192,0.0871369294605809,6.0,2024-11-11,Hard,SF,1835.8349351155664,1432.9078483678693,402.9270867476969,1913.3408834839377,1466.4224960950492,446.9183873888885,2.0,0.0,2.0,5.0,10.0,1.0,5.0,0.910473877866709
2024-11-17,sinner j,fritz t,65,Turin,Masters Cup,Masters Cup,Indoor,Hard,The Final,3.0,sinner j.,fritz t.,1.0,5.0,10330.0,4300.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,,,,,1.17,5.24,,,1.2,5.7,1.15,5.22,2024.xlsx,2024,,,0.8771929824561404,0.1818181818181818,0.8283132530120482,0.1716867469879518,4.0,2024-11-11,Hard,RR,1845.1584442247556,1647.5847363289554,197.5737078958,1920.3973807052323,1680.7935957881057,239.60378491712663,2.0,1.0,1.0,5.0,9.0,0.9,6.0,0.7571882935104168
